0.12	0.84	3.66509
0.12	0.85	3.96337
0.12	0.86	4.28483
0.12	0.87	4.63321
0.12	0.88	5.01319
0.12	0.89	5.43072
0.12	0.9	5.89358
0.12	0.91	6.41214
0.12	0.92	7.00063
0.12	0.93	7.67936
0.12	0.94	8.47862
0.12	0.95	9.44637
0.12	0.96	10.665
0.12	0.97	12.2936
0.12	0.98	14.7041
0.12	0.99	19.1557
0.13	0.01	0
0.13	0.02	0
0.13	0.03	0
0.13	0.04	0
0.13	0.05	0
0.13	0.06	0
0.13	0.07	0
0.13	0.08	0
0.13	0.09	0
0.13	0.1	0
0.13	0.11	0
0.13	0.12	0
0.13	0.13	0
0.13	0.14	0
0.13	0.15	0
0.13	0.16	0
0.13	0.17	0
0.13	0.18	0
0.13	0.19	0
0.13	0.2	0
0.13	0.21	0
0.13	0.22	0
0.13	0.23	0
0.13	0.24	0
0.13	0.25	0
0.13	0.26	0
0.13	0.27	0
0.13	0.28	0
0.13	0.29	0
0.13	0.3	0
0.13	0.31	0
0.13	0.32	0
0.13	0.33	0
0.13	0.34	0
0.13	0.35	0
0.13	0.36	0
0.13	0.37	0
0.13	0.38	0
0.13	0.39	0
0.13	0.4	0
0.13	0.41	0
0.13	0.42	0
0.13	0.43	0
0.13	0.44	0
0.13	0.45	0
0.13	0.46	0
0.13	0.47	0
0.13	0.48	0
0.13	0.49	0
0.13	0.5	0
0.13	0.51	0
0.13	0.52	0
0.13	0.53	0
0.13	0.54	0
0.13	0.55	0
0.13	0.56	0
0.13	0.57	0
0.13	0.58	0
0.13	0.59	0
0.13	0.6	0
0.13	0.61	0
0.13	0.62	0
0.13	0.63	0.0295887
0.13	0.64	0.147279
0.13	0.65	0.26837
0.13	0.66	0.393087
0.13	0.67	0.521675
0.13	0.68	0.654401
0.13	0.69	0.791561
0.13	0.7	0.93348
0.13	0.71	1.08052
0.13	0.72	1.23307
0.13	0.73	1.39159
0.13	0.74	1.55656
0.13	0.75	1.72855
0.13	0.76	1.90819
0.13	0.77	2.09619
0.13	0.78	2.29336
0.13	0.79	2.50064
0.13	0.8	2.7191
0.13	0.81	2.94999
0.13	0.82	3.19479
0.13	0.83	3.45521
0.13	0.84	3.73331
0.13	0.85	4.03159
0.13	0.86	4.35305
0.13	0.87	4.70143
